ablation,country,n_scenarios,jsd,pearson_r,spearman_rho,mae,rmse,mis,cosine_sim,n_criteria,flip_rate,mean_reliability_r,std_reliability_r,mean_bootstrap_var,std_bootstrap_var,mean_ess_pass1,mean_ess_pass2,mean_ess_anchor_alpha,mean_positional_bias,std_positional_bias,mean_delta_consensus,mean_delta_opt,mean_delta_opt_micro,std_delta_opt_micro,final_delta_country,final_alpha_h,prior_steps,util_slope_hat,util_slope_se,util_n_obs,elapsed_sec,model_Species_Humans,human_Species_Humans,model_Gender_Female,human_Gender_Female,model_Age_Young,human_Age_Young,model_Fitness_Fit,human_Fitness_Fit,model_SocialValue_High,human_SocialValue_High,model_Utilitarianism_More,human_Utilitarianism_More,abserr_Age_Young,signerr_Age_Young,abserr_Fitness_Fit,signerr_Fitness_Fit,abserr_Gender_Female,signerr_Gender_Female,abserr_SocialValue_High,signerr_SocialValue_High,abserr_Species_Humans,signerr_Species_Humans,abserr_Utilitarianism_More,signerr_Utilitarianism_More,seed
No debiasing + Without persona + No country prior (a_h=0),COL,310,0.045614569289582935,0.20972002121944172,0.14285714285714288,18.177925994685978,19.578062772546843,0.4795626394491868,0.20972002121944172,6,0.0,0.9957195495637571,0.006627530473929049,0.00017248387880183487,0.00026967283638969767,0.32068927158271116,0.31602098167903964,0.29557525102169285,0.0,0.0,0.09212419981918027,,0.09194364244899442,0.04333526585015981,0.0,0.0,0,0.002212837338447573,0.011174824927646796,20,0.49970102310180664,49.93356674909592,66.6784983800857,50.13584222112383,57.815395500653246,49.99638468027115,76.29284986160825,49.87024635076523,59.9335818193818,49.61129002273083,72.74717296106235,50.655995309352875,75.80338277866436,26.296465181337098,-26.296465181337098,10.063335468616572,-10.063335468616572,7.679553279529415,-7.679553279529415,23.13588293833152,-23.13588293833152,16.744931630989782,-16.744931630989782,25.147387469311482,-25.147387469311482,42
No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,COL,310,0.046027698298984,0.05059662554230494,0.08571428571428573,18.142069353281872,19.564381858463676,0.4792275268620006,0.050596625542304964,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.09212419981918027,,0.09212419981918027,0.042656287840563835,0.08785976137947787,0.9279215377612339,313,0.0018497490802483912,0.011381896196528109,20,0.30681586265563965,50.270777460073,66.6784983800857,50.10430942129553,57.815395500653246,49.97378894729413,76.29284986160825,49.94722215958975,59.9335818193818,49.727021967690646,72.74717296106235,50.395345225821394,75.80338277866436,26.319060914314115,-26.319060914314115,9.98635965979205,-9.98635965979205,7.711086079357713,-7.711086079357713,23.0201509933717,-23.0201509933717,16.4077209200127,-16.4077209200127,25.408037552842963,-25.408037552842963,42
No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),COL,310,0.046248855070727506,-0.693744488474826,-0.6,18.228370322394728,19.65477667542327,0.4814417386314335,-0.6937444884748258,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.03574166407267893,,-0.03574166407267893,0.012757642385312991,0.0,0.0,0,-0.0015518963336944654,0.004894519568492315,20,0.3163266181945801,50.03111958503723,66.6784983800857,50.002689915043966,57.815395500653246,49.96589486797651,76.29284986160825,49.994587898254395,59.9335818193818,49.95268855243921,72.74717296106235,49.95367854833603,75.80338277866436,26.326954993631738,-26.326954993631738,9.938993921127405,-9.938993921127405,7.8127055856092795,-7.8127055856092795,22.794484408623134,-22.794484408623134,16.647378795048468,-16.647378795048468,25.849704230328328,-25.849704230328328,42
No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),COL,310,0.04639866335035527,-0.6476623879341115,-0.5428571428571429,18.210863814385892,19.64510612864944,0.48120485958013764,-0.6476623879341113,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.08912205782628828,0.04160860317477857,0.0030021419928919885,,0.0030021419928919885,0.008089894042312402,0.0,0.0,0,-0.0001303270459175,0.0010384956367795295,20,0.33294677734375,50.014647990465164,66.6784983800857,50.017936825752265,57.815395500653246,49.90885764360428,76.29284986160825,50.08461872736613,59.9335818193818,49.94709502905607,72.74717296106235,50.032542198896415,75.80338277866436,26.383992218003968,-26.383992218003968,9.848963092015673,-9.848963092015673,7.79745867490098,-7.79745867490098,22.800077932006275,-22.800077932006275,16.663850389620535,-16.663850389620535,25.770840579767942,-25.770840579767942,42
No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),COL,310,0.045282629418007474,0.29625059209556215,0.14285714285714288,18.175877854323836,19.561034734578815,0.47914553940576277,0.2962505920955622,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.09212419981918027,,0.09212419981918027,0.042656287840563835,0.0,0.0,0,0.002445885539054913,0.011346217919562328,20,0.3151869773864746,49.81475532054901,66.6784983800857,50.14713832310268,57.815395500653246,50.04170805215835,76.29284986160825,49.81167892615,59.9335818193818,49.62578311562538,72.74717296106235,50.774550437927246,75.80338277866436,26.251141809449898,-26.251141809449898,10.121902893231798,-10.121902893231798,7.668257177550565,-7.668257177550565,23.121389845436966,-23.121389845436966,16.863743059536688,-16.863743059536688,25.02883234073711,-25.02883234073711,42
Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),COL,310,0.04533194255214044,0.2781373638915472,0.08571428571428573,18.174635526775628,19.561955626768654,0.4791680965654949,0.27813736389154725,6,0.0,1.0,0.0,0.00018086195812452263,0.0002970238091766066,0.32136528679440096,0.31680658983607446,0.29432004353692454,0.0,0.0,0.09212419981918027,,0.09237221236370745,0.04357054682273488,0.0,0.0,0,0.0014723479747772335,0.011771799644145703,20,0.4910697937011719,49.816512167453766,66.6784983800857,50.14401946749006,57.815395500653246,50.04526952902476,76.29284986160825,49.83803540468216,59.9335818193818,49.597003161907196,72.74717296106235,50.78222841024399,75.80338277866436,26.24758033258349,-26.24758033258349,10.09554641469964,-10.09554641469964,7.671376033163185,-7.671376033163185,23.15016979915515,-23.15016979915515,16.861986212631933,-16.861986212631933,25.02115436842037,-25.02115436842037,42
No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),COL,310,0.045282629418007474,0.29625059209556215,0.14285714285714288,18.175877854323836,19.561034734578815,0.47914553940576277,0.2962505920955622,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.09212419981918027,,0.09212419981918027,0.042656287840563835,0.0,0.0,0,0.002445885539054913,0.011346217919562328,20,0.3082747459411621,49.81475532054901,66.6784983800857,50.14713832310268,57.815395500653246,50.04170805215835,76.29284986160825,49.81167892615,59.9335818193818,49.62578311562538,72.74717296106235,50.774550437927246,75.80338277866436,26.251141809449898,-26.251141809449898,10.121902893231798,-10.121902893231798,7.668257177550565,-7.668257177550565,23.121389845436966,-23.121389845436966,16.863743059536688,-16.863743059536688,25.02883234073711,-25.02883234073711,42
Full SWA-DPBR,VNM,310,0.0502282640311469,-0.4263561894734456,-0.08571428571428573,17.98399458361138,19.65027540262231,0.4813314804158792,-0.4263561894734455,6,0.4806451612903226,0.9949287040784875,0.007459763847974246,0.00020450315151926735,0.0003028197262625215,0.3162718253750955,0.31560357088042845,0.293908361609905,-0.7062427403465394,0.2288818527195299,4.787153053668237e-05,,0.0009014111464738005,0.008696652888810288,0.0034643540419227125,0.9279215377612339,313,0.0006195911974922973,0.00034858091849126614,20,0.5395510196685791,50.008873227569126,77.72253006105205,49.98919802274319,56.824729929568896,49.989778421006235,72.72528264808984,50.04294127141642,57.972196212438355,49.985286039172614,68.98151465777724,49.926729400376416,73.6205203750259,22.73550422708361,-22.73550422708361,7.929254941021938,-7.929254941021938,6.835531906825707,-6.835531906825707,18.996228618604626,-18.996228618604626,27.71365683348293,-27.71365683348293,23.693790974649488,-23.693790974649488,42
No-IS (consensus only),VNM,310,0.050097278576501446,0.027722040162512212,0.2,17.96966769353613,19.630950452712764,0.48085811775004694,0.027722040162512184,6,0.16129032258064516,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.7062427403465394,0.2288818527195299,4.787153053668237e-05,,4.787153053668237e-05,0.0035737873179422326,0.00034200949479223734,0.9279215377612339,313,-0.00018098630306063407,0.00023566266559167068,20,0.3517749309539795,50.03025120542851,77.72253006105205,50.008861260900474,56.824729929568896,50.02757488945544,72.72528264808984,50.0071981777617,57.972196212438355,49.99352875155505,68.98151465777724,49.961353437634344,73.6205203750259,22.697707758634408,-22.697707758634408,7.964998034676654,-7.964998034676654,6.815868668668422,-6.815868668668422,18.987985906222193,-18.987985906222193,27.69227885562354,-27.69227885562354,23.65916693739156,-23.65916693739156,42
Always-on PT-IS,VNM,310,0.050034171884759206,0.243080619935591,0.2571428571428572,17.951829971905088,19.61159518757878,0.48038401251590157,0.24308061993559096,6,0.47096774193548385,1.0,0.0,0.00019878311346232435,0.0002716857650073933,0.31442691534757616,0.31537008559511553,0.2929535998452094,-0.7062427403465394,0.2288818527195299,4.787153053668237e-05,,0.0005477765439859321,0.008593170846962738,-8.463922903851207e-05,0.9279215377612339,313,-0.0005655706479372905,0.0006867876561156171,20,0.5323362350463867,50.03628467093005,77.72253006105205,50.04043890915699,56.824729929568896,49.99501060806038,72.72528264808984,49.99415758204959,57.972196212438355,49.987856784899165,68.98151465777724,50.082045497425575,73.6205203750259,22.730272040029462,-22.730272040029462,7.978038630388767,-7.978038630388767,6.7842910204119065,-6.7842910204119065,18.993657872878074,-18.993657872878074,27.686245390122004,-27.686245390122004,23.53847487760033,-23.53847487760033,42
No debiasing,VNM,310,0.05442716105380842,-0.6594887681106425,-0.8285714285714287,18.34945593749071,20.185120144471984,0.4944324475073023,-0.6594887681106422,6,0.0,0.990848684939876,0.01088918322997813,0.000370181999720895,0.00044458784576887635,0.5021197754529214,0.49925688255217765,0.472723443181284,0.0,0.0,-0.5603609569611088,,-0.6434752435453477,0.20366221701149403,-0.6187289975655582,0.9279215377612339,313,0.003062796947254048,0.07133194775117381,20,0.5199837684631348,48.019314514020664,77.72253006105205,49.93336946030501,56.824729929568896,49.88940822192131,72.72528264808984,50.201037123385504,57.972196212438355,50.08332338164132,68.98151465777724,49.62358555773423,73.6205203750259,22.835874426168537,-22.835874426168537,7.771159089052851,-7.771159089052851,6.891360469263887,-6.891360469263887,18.89819127613592,-18.89819127613592,29.70321554703139,-29.70321554703139,23.996934817291674,-23.996934817291674,42
Without persona,VNM,310,0.049917491364475264,0.4093956645091462,0.5428571428571429,17.93843930939961,19.593534855393766,0.4799416265315171,0.40939566450914605,6,0.3,0.9950716395300474,0.007344725467044389,0.00019872461167246138,0.0002986541428493138,0.3200004383440941,0.31966311359597793,0.2961077342590978,-0.7062427403465394,0.2288818527195299,0.0012433549088816489,,0.001341948418825444,0.010190399391354599,0.0036212533018573217,0.9279215377612339,313,0.0003011953478446737,0.0007698673244220405,20,0.5294339656829834,50.15109081493959,77.72253006105205,50.01920530097931,56.824729929568896,49.99523009421569,72.72528264808984,50.034698206923366,57.972196212438355,49.97888934383809,68.98151465777724,50.037024266658584,73.6205203750259,22.730052553874152,-22.730052553874152,7.937498005514989,-7.937498005514989,6.805524628589588,-6.805524628589588,19.00262531393915,-19.00262531393915,27.57143924611246,-27.57143924611246,23.58349610836732,-23.58349610836732,42
No country prior (a_h=0),VNM,310,0.049766487351052116,0.6952524972756431,0.7142857142857143,17.97071488039066,19.61628324886316,0.48049884609619775,0.695252497275643,6,0.4870967741935484,0.994681197998906,0.00715846708483964,0.00021436468679714304,0.0002904381861442037,0.31729454028029597,0.3142682162984725,0.29192135165775973,-0.7062427403465394,0.2288818527195299,4.787153053668237e-05,,0.000719498464980373,0.008872044444803844,0.0,0.0,0,-0.000443954765796636,0.0010670559567624483,20,0.5381221771240234,50.06418988108635,77.72253006105205,49.98182071106774,56.824729929568896,49.95677267511686,72.72528264808984,49.91355622808138,57.972196212438355,50.044972710311406,68.98151465777724,50.061172395944595,73.6205203750259,22.768509972972986,-22.768509972972986,8.058639984356972,-8.058639984356972,6.8429092185011555,-6.8429092185011555,18.936541947465834,-18.936541947465834,27.658340179965705,-27.658340179965705,23.55934797908131,-23.55934797908131,42
No-IS (consensus only) + Always-on PT-IS,VNM,310,0.050097278576501446,0.027722040162512212,0.2,17.96966769353613,19.630950452712764,0.48085811775004694,0.027722040162512184,6,0.16129032258064516,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.7062427403465394,0.2288818527195299,4.787153053668237e-05,,4.787153053668237e-05,0.0035737873179422326,0.00034200949479223734,0.9279215377612339,313,-0.00018098630306063407,0.00023566266559167068,20,0.34752488136291504,50.03025120542851,77.72253006105205,50.008861260900474,56.824729929568896,50.02757488945544,72.72528264808984,50.0071981777617,57.972196212438355,49.99352875155505,68.98151465777724,49.961353437634344,73.6205203750259,22.697707758634408,-22.697707758634408,7.964998034676654,-7.964998034676654,6.815868668668422,-6.815868668668422,18.987985906222193,-18.987985906222193,27.69227885562354,-27.69227885562354,23.65916693739156,-23.65916693739156,42
No-IS (consensus only) + No debiasing,VNM,310,0.05420488927344483,-0.673558519353882,-0.8285714285714287,18.301802649699486,20.131416858958907,0.4931169910371218,-0.673558519353882,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.5603609569611088,,-0.5603609569611088,0.17911464521145806,-0.5413332618935697,0.9279215377612339,313,0.002780248911384228,0.06429549284062495,20,0.32582688331604004,48.181327664292695,77.72253006105205,49.99533035735092,56.824729929568896,49.94602008083617,72.72528264808984,50.20623159767212,57.972196212438355,50.09579580634291,68.98151465777724,49.611252479260536,73.6205203750259,22.779262567253674,-22.779262567253674,7.765964614766233,-7.765964614766233,6.829399572217973,-6.829399572217973,18.885718851434326,-18.885718851434326,29.54120239675936,-29.54120239675936,24.00926789576537,-24.00926789576537,42
No-IS (consensus only) + Without persona,VNM,310,0.05002239588809516,0.24899968325737998,0.48571428571428577,17.962137796735075,19.62052440313264,0.4806027327350044,0.24899968325737995,6,0.17419354838709677,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.7062427403465394,0.2288818527195299,0.0012433549088816489,,0.0012433549088816489,0.007381940156832483,0.003400172341215731,0.9279215377612339,313,0.00016954609272908355,0.0006772045708806664,20,0.34226441383361816,50.00777803503914,77.72253006105205,50.00302200481623,56.824729929568896,49.99553647907965,72.72528264808984,50.006167491183525,57.972196212438355,49.96917489643328,68.98151465777724,50.092268196990034,73.6205203750259,22.7297461690102,-22.7297461690102,7.96602872125483,-7.96602872125483,6.8217079247526655,-6.8217079247526655,19.01233976134396,-19.01233976134396,27.714752026012917,-27.714752026012917,23.52825217803587,-23.52825217803587,42
No-IS (consensus only) + No country prior (a_h=0),VNM,310,0.05009362832197938,0.03713684274863583,0.08571428571428573,17.965286243086656,19.62678895136041,0.4807561822012753,0.03713684274863583,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.7062427403465394,0.2288818527195299,4.787153053668237e-05,,4.787153053668237e-05,0.0035737873179422326,0.0,0.0,0,-0.0007975175976752892,0.0004009179112943189,20,0.3485374450683594,50.02960190176964,77.72253006105205,50.015147030353546,56.824729929568896,50.04611472288768,72.72528264808984,50.00488281249999,57.972196212438355,50.002441219985485,68.98151465777724,49.95686873793602,73.6205203750259,22.679167925202165,-22.679167925202165,7.967313399938362,-7.967313399938362,6.80958289921535,-6.80958289921535,18.979073437791754,-18.979073437791754,27.692928159282417,-27.692928159282417,23.663651637089885,-23.663651637089885,42
Always-on PT-IS + No debiasing,VNM,310,0.05436144638270229,-0.6437451172570005,-0.8285714285714287,18.323413745622194,20.158288752824312,0.49377521532104646,-0.6437451172570002,6,0.0,1.0,0.0,0.00042377317669609434,0.0005934262012266432,0.4993951556182677,0.5016966142000691,0.47290321386629536,0.0,0.0,-0.5603609569611088,,-0.6447997383532985,0.20392414843216453,-0.6221577677147534,0.9279215377612339,313,0.0020603756903986373,0.07131553636306585,20,0.507840633392334,48.02913050238043,77.72253006105205,49.95941516523574,56.824729929568896,49.921546857018456,72.72528264808984,50.18650139665055,57.972196212438355,50.14362875344881,68.98151465777724,49.666068735485155,73.6205203750259,22.80373579107139,-22.80373579107139,7.7856948157878065,-7.7856948157878065,6.8653147643331565,-6.8653147643331565,18.83788590432843,-18.83788590432843,29.693399558671622,-29.693399558671622,23.95445163954075,-23.95445163954075,42
Always-on PT-IS + Without persona,VNM,310,0.0498894076548819,0.4188975094864681,0.6,17.94951327998002,19.602604619215388,0.4801637894660224,0.41889750948646803,6,0.267741935483871,1.0,0.0,0.000213918994656656,0.0003583423758435556,0.31544462168408977,0.3198854176748184,0.2951989196961926,-0.7062427403465394,0.2288818527195299,0.0012433549088816489,,0.001271323938553612,0.010492828684432196,0.0019060542255506937,0.9279215377612339,313,0.0004076860062492855,0.0008831157368564657,20,0.5226321220397949,50.04169325882343,77.72253006105205,50.0125604181913,56.824729929568896,49.98202134297631,72.72528264808984,49.98112042981831,57.972196212438355,49.98112530333774,68.98151465777724,50.15117345092508,73.6205203750259,22.743261305113535,-22.743261305113535,7.991075782620044,-7.991075782620044,6.812169511377597,-6.812169511377597,19.0003893544395,-19.0003893544395,27.680836802228626,-27.680836802228626,23.469346924100826,-23.469346924100826,42
